,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,preSnapHomeScore,preSnapVisitorScore,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,hangTime,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,kickType
2092,2019111000,1578,"(7:42) (Punt formation) P.O'Donnell punts 41 yards to CHI 49, Center-P.Scales, fair catch by J.Agnew.",2,4,13,CHI,Punt,Fair Catch,41420.0,44978,0,3,41.0,0.0,41,102,2019,10,11/10/2019,13:00:00,CHI,DET,4.83,R,R,,,N
2093,2019111000,3235,"(2:03) (Punt formation) P.O'Donnell punts 55 yards to DET 25, Center-P.Scales. J.Agnew to DET 32 for 7 yards (S.McManis; D.Houston-Carson).",3,4,2,CHI,Punt,Return,41420.0,44978,20,6,55.0,7.0,48,30,2019,10,11/10/2019,13:00:00,CHI,DET,4.7,C,C,C,C,N
2094,2019111000,3562,"(10:49) (Punt formation) P.O'Donnell punts 40 yards to DET 12, Center-P.Scales, fair catch by J.Agnew.",4,4,20,CHI,Punt,Fair Catch,41420.0,44978,20,6,40.0,0.0,40,62,2019,10,11/10/2019,13:00:00,CHI,DET,4.12,L,L,,,A
2095,2019111000,3681,"(9:49) (Punt formation) S.Martin punts 58 yards to CHI 31, Center-D.Muhlbach. T.Cohen pushed ob at CHI 49 for 18 yards (L.Thomas). PENALTY on CHI-R.Nall, Illegal Block Above the Waist, 10 yards, enforced at CHI 39.",4,4,11,DET,Punt,Return,40113.0,44932,20,6,58.0,8.0,60,21,2019,10,11/10/2019,13:00:00,CHI,DET,4.26,C,C,L,L,N
2096,2019111000,3809,"(7:23) (Punt formation) P.O'Donnell punts 45 yards to DET 19, Center-P.Scales, fair catch by J.Agnew.",4,4,3,CHI,Punt,Fair Catch,41420.0,44978,20,6,45.0,0.0,45,74,2019,10,11/10/2019,13:00:00,CHI,DET,3.91,C,C,,,A
2097,2019111000,4102,"(3:40) (Punt formation) P.O'Donnell punts 37 yards to DET 42, Center-P.Scales. J.Agnew to DET 48 for 6 yards (N.Kwiatkoski).",4,4,19,CHI,Punt,Return,41420.0,44978,20,13,37.0,6.0,31,89,2019,10,11/10/2019,13:00:00,CHI,DET,3.25,C,C,C,C,N
2098,2019111000,4445,"(1:48) (Punt formation) P.O'Donnell punts 36 yards to DET 10, Center-P.Scales, fair catch by J.Agnew.",4,4,2,CHI,Punt,Fair Catch,41420.0,44978,20,13,36.0,0.0,36,56,2019,10,11/10/2019,13:00:00,CHI,DET,4.3,C,C,,,A
2099,2019111001,276,"(11:29) (Punt formation) K.Huber punts 53 yards to BAL 17, Center-C.Harris. D.Thomas to BAL 25 for 8 yards (C.Uzomah; Jo.Evans).",1,4,6,CIN,Punt,Return,34593.0,41353,0,7,53.0,8.0,45,80,2019,10,11/10/2019,13:00:00,CIN,BAL,4.48,L,L,R,R,N
2100,2019111002,1043,"(15:00) J.Gillan punts 53 yards to BUF 12, Center-C.Hughlett. A.Roberts to BUF 24 for 12 yards (D.Hilliard).",2,4,2,CLE,Punt,Return,48139.0,35527,6,0,53.0,12.0,41,45,2019,10,11/10/2019,13:00:00,CLE,BUF,4.92,C,C,L,L,N
2101,2019111002,2541,"(8:57) C.Bojorquez punts 47 yards to CLE 15, Center-R.Ferguson, fair catch by D.Hilliard.",3,4,3,BUF,Punt,Fair Catch,46903.0,46506,9,9,47.0,0.0,47,48,2019,10,11/10/2019,13:00:00,CLE,BUF,4.98,R,R,,,N
2102,2019111002,3217,"(13:34) (Punt formation) J.Gillan punts 47 yards to BUF 16, Center-C.Hughlett, fair catch by A.Roberts.",4,4,9,CLE,Punt,Fair Catch,48139.0,35527,12,9,47.0,0.0,47,47,2019,10,11/10/2019,13:00:00,CLE,BUF,4.94,C,C,,,N
2103,2019111002,3354,"(11:32) (Punt formation) C.Bojorquez punts 45 yards to CLE 15, Center-R.Ferguson, fair catch by D.Hilliard.",4,4,6,BUF,Punt,Fair Catch,46903.0,46506,12,9,45.0,0.0,45,70,2019,10,11/10/2019,13:00:00,CLE,BUF,3.92,L,L,,,N
2104,2019111002,3481,"(9:23) (Punt formation) J.Gillan punts 46 yards to BUF 30, Center-C.Hughlett. A.Roberts to CLE 48 for 22 yards (D.Johnson).",4,4,13,CLE,Punt,Return,48139.0,35527,12,9,46.0,22.0,24,34,2019,10,11/10/2019,13:00:00,CLE,BUF,4.99,L,L,C,C,N
2105,2019111003,191,"(11:50) M.Palardy punts 32 yards to GB 10, Center-J.Jansen, fair catch by T.Smith.",1,4,3,CAR,Punt,Fair Catch,42098.0,46265,0,0,32.0,0.0,32,68,2019,10,11/10/2019,16:25:00,GB,CAR,4.15,R,R,,,A
2106,2019111003,302,"(9:59) J.Scott punts 36 yards to CAR 47, Center-H.Bradley, fair catch by D.Moore.",1,4,3,GB,Punt,Fair Catch,46241.0,46093,0,0,36.0,0.0,36,93,2019,10,11/10/2019,16:25:00,GB,CAR,4.04,C,C,,,N
2107,2019111003,3338,"(9:24) J.Scott punts 41 yards to CAR 8, Center-H.Bradley, fair catch by D.Moore.",4,4,6,GB,Punt,Fair Catch,46241.0,46093,24,16,41.0,0.0,41,59,2019,10,11/10/2019,16:25:00,GB,CAR,4.08,L,L,,,A
2108,2019111004,1338,"(9:28) T.Morstead punts 51 yards to ATL 28, Center-Z.Wood. K.Barner to ATL 49 for 21 yards (J.Gray).",2,4,9,NO,Punt,Return,34615.0,40130,3,10,51.0,21.0,30,31,2019,10,11/10/2019,13:00:00,NO,ATL,4.39,R,R,L,L,N
2109,2019111004,1475,"(6:54) R.Allen punts 37 yards to NO 10, Center-J.Harris, fair catch by D.Harris.",2,4,6,ATL,Punt,Fair Catch,40437.0,48415,3,10,37.0,0.0,37,57,2019,10,11/10/2019,13:00:00,NO,ATL,4.0,R,R,,,A
2110,2019111004,2689,"(9:35) R.Allen punts 40 yards to NO 43, Center-J.Harris. D.Harris to ATL 38 for 19 yards (J.Harris).",3,4,20,ATL,Punt,Return,40437.0,48415,6,13,40.0,19.0,21,93,2019,10,11/10/2019,13:00:00,NO,ATL,4.0,L,C,C,C,N
2111,2019111005,510,"(5:52) R.Dixon punts 59 yards to NYJ 33, Center-Z.DeOssie. B.Berrios pushed ob at 50 for 17 yards (D.Mayo).",1,4,20,NYG,Punt,Return,43517.0,46279,7,0,59.0,17.0,42,18,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.34,L,C,L,L,N
2112,2019111005,2430,"(10:29) L.Edwards punts 40 yards to NYG 36, Center-T.Hennessy, fair catch by G.Tate.",3,4,11,NYJ,Punt,Fair Catch,43524.0,35499,21,19,40.0,0.0,40,34,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.46,L,L,,,N
2113,2019111005,3007,"(1:01) R.Dixon punts 53 yards to NYJ 30, Center-Z.DeOssie. B.Berrios to NYJ 30 for no gain (C.Core).",3,4,18,NYG,Punt,Return,43517.0,46279,24,27,53.0,0.0,53,93,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.74,C,R,,,N
2114,2019111005,3670,"(4:57) R.Dixon punts 48 yards to NYJ 27, Center-Z.DeOssie, fair catch by B.Berrios.",4,4,15,NYG,Punt,Fair Catch,43517.0,46279,34,27,48.0,0.0,48,35,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.87,C,C,,,N
2115,2019111005,3789,"(4:23) L.Edwards punts 52 yards to NYG 12, Center-T.Hennessy, fair catch by G.Tate.",4,4,1,NYJ,Punt,Fair Catch,43524.0,35499,34,27,52.0,0.0,52,74,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.2,R,R,,,N
2116,2019111005,3942,"(2:51) R.Dixon punts 59 yards to NYJ 38, Center-Z.DeOssie. B.Berrios to 50 for 12 yards (A.Hamilton).",4,4,19,NYG,Punt,Return,43517.0,46279,34,27,59.0,12.0,47,13,2019,10,11/10/2019,13:00:00,NYJ,NYG,5.0,C,C,C,C,N
2117,2019111005,4074,"(:28) L.Edwards punts 45 yards to NYG 8, Center-T.Hennessy. G.Tate to NYG 16 for 8 yards (M.Farley).",4,4,13,NYJ,Punt,Return,43524.0,35499,34,27,45.0,8.0,37,63,2019,10,11/10/2019,13:00:00,NYJ,NYG,4.27,C,C,L,L,A
2118,2019111006,1435,"(7:54) A.Lee punts 52 yards to TB 34, Center-A.Brewer. T.Logan to TB 37 for 3 yards (E.Turner).",2,4,21,ARI,Punt,Return,29141.0,44992,10,6,52.0,3.0,49,24,2019,10,11/10/2019,13:00:00,TB,ARI,4.55,C,C,,,N
2119,2019111006,1527,"(6:18) B.Pinion punts 49 yards to ARI 7, Center-Z.Triner, fair catch by P.Cooper.",2,4,3,TB,Punt,Fair Catch,42508.0,43406,10,6,49.0,0.0,49,66,2019,10,11/10/2019,13:00:00,TB,ARI,4.7,R,R,,,N
2120,2019111006,2980,"(5:12) B.Pinion punts 45 yards to ARI 19, Center-Z.Triner. P.Cooper to ARI 21 for 2 yards (P.O'Connor; J.Watson).",3,4,12,TB,Punt,Return,42508.0,43406,20,20,45.0,2.0,43,46,2019,10,11/10/2019,13:00:00,TB,ARI,4.56,L,L,,,A
2121,2019111006,3118,"(3:26) A.Lee punts 50 yards to TB 11, Center-A.Brewer, fair catch by T.Logan.",3,4,10,ARI,Punt,Fair Catch,29141.0,44992,20,20,50.0,0.0,50,71,2019,10,11/10/2019,13:00:00,TB,ARI,4.46,R,R,,,N
2122,2019111007,877,"(:56) (Punt formation) B.Kern punts 41 yards to KC 8, Center-B.Brinkley, fair catch by M.Hardman.",1,4,14,TEN,Punt,Fair Catch,33338.0,47839,0,10,41.0,0.0,41,61,2019,10,11/10/2019,13:00:00,TEN,KC,4.1,L,L,,,A
2123,2019111007,2003,"(:24) (Punt formation) B.Kern punts 56 yards to KC 4, Center-B.Brinkley, fair catch by M.Hardman.",2,4,4,TEN,Punt,Fair Catch,33338.0,47839,13,13,56.0,0.0,56,70,2019,10,11/10/2019,13:00:00,TEN,KC,4.54,L,L,,,N
2124,2019111007,2218,"(12:45) (Punt formation) B.Kern punts 65 yards to KC 18, Center-B.Brinkley. M.Hardman to KC 23 for 5 yards (C.Milton).",3,4,6,TEN,Punt,Return,33338.0,47839,13,13,65.0,5.0,60,93,2019,10,11/10/2019,13:00:00,TEN,KC,4.27,C,C,C,C,N
2125,2019111008,1868,"(1:36) (Punt formation) R.Sanchez punts 48 yards to MIA 27, Center-L.Rhodes. M.Sherels to MIA 33 for 6 yards (A.Dulin, C.Geathers).",2,4,10,IND,Punt,Return,45153.0,36071,0,10,48.0,6.0,42,85,2019,10,11/10/2019,16:05:00,IND,MIA,4.48,C,C,C,C,N
2126,2019111008,1994,"(:26) (Punt formation) M.Haack punts 55 yards to IND 13, Center-T.Pepper. C.Rogers to IND 23 for 10 yards (J.Wiltz).",2,4,11,MIA,Punt,Return,45296.0,43556,0,10,55.0,10.0,45,42,2019,10,11/10/2019,16:05:00,IND,MIA,4.3,C,C,L,L,N
2127,2019111008,2159,"(14:12) (Punt formation) R.Sanchez punts 54 yards to MIA 19, Center-L.Rhodes. M.Sherels to MIA 29 for 10 yards (C.Geathers). PENALTY on IND-A.Dulin, Player Out of Bounds on Kick, 5 yards, enforced at MIA 29.",3,4,8,IND,Punt,Return,45153.0,36071,0,10,54.0,10.0,39,37,2019,10,11/10/2019,16:05:00,IND,MIA,4.61,C,C,R,R,N
2128,2019111008,2312,"(12:26) (Punt formation) M.Haack punts 54 yards to IND 30, Center-T.Pepper. C.Rogers to IND 37 for 7 yards (D.Smythe).",3,4,28,MIA,Punt,Return,45296.0,43556,0,10,54.0,7.0,47,94,2019,10,11/10/2019,16:05:00,IND,MIA,4.6,R,R,C,C,N
2129,2019111008,2721,"(5:54) (Punt formation) M.Haack punts 41 yards to IND 30, Center-T.Pepper. C.Rogers to MIA 49 for 21 yards (P.Laird).",3,4,6,MIA,Punt,Return,45296.0,43556,3,10,41.0,21.0,20,81,2019,10,11/10/2019,16:05:00,IND,MIA,3.92,C,C,R,R,N
2130,2019111009,239,"(13:16) (Punt formation) J.Berry punts 58 yards to LA 18, Center-K.Canaday. J.Natson to LA 16 for -2 yards (J.Holton).",1,4,9,PIT,Punt,Return,42333.0,45150,0,7,58.0,-2.0,60,34,2019,10,11/10/2019,16:25:00,PIT,LA,4.77,R,R,,,N
2131,2019111009,462,"(10:54) (Punt formation) J.Hekker punts 50 yards to PIT 24, Center-J.McQuaide. D.Johnson pushed ob at PIT 32 for 8 yards (T.Reeder).",1,4,15,LA,Punt,Return,38815.0,47849,0,7,50.0,8.0,42,84,2019,10,11/10/2019,16:25:00,PIT,LA,4.96,L,L,R,R,N
2132,2019111009,773,"(4:54) (Punt formation) J.Hekker punts 40 yards to PIT 18, Center-J.McQuaide, fair catch by R.Switzer.",1,4,6,LA,Punt,Fair Catch,38815.0,44946,0,7,40.0,0.0,40,68,2019,10,11/10/2019,16:25:00,PIT,LA,4.62,L,L,,,A
2133,2019111009,1301,"(14:33) (Punt formation) J.Hekker punts 56 yards to PIT 29, Center-J.McQuaide. D.Johnson to PIT 31 for 2 yards (J.Mundt). FUMBLES (J.Mundt), recovered by PIT-V.Williams at PIT 29. V.Williams to PIT 29 for no gain (M.Thomas). PENALTY on PIT-V.Williams, Unnecessary Roughness, 15 yards, enforced at PIT 29.",2,4,18,LA,Punt,Return,38815.0,47849,7,7,56.0,0.0,71,25,2019,10,11/10/2019,16:25:00,PIT,LA,4.85,C,C,,,N
2134,2019111009,1565,"(9:36) (Punt formation) J.Berry punts 45 yards to LA 10, Center-K.Canaday. J.Natson pushed ob at LA 15 for 5 yards (R.Spillane).",2,4,8,PIT,Punt,Return,42333.0,45150,7,7,45.0,5.0,40,65,2019,10,11/10/2019,16:25:00,PIT,LA,4.3,L,L,R,R,A
2135,2019111009,1897,"(5:40) (Punt formation) J.Berry punts 43 yards to LA 29, Center-K.Canaday, fair catch by J.Natson.",2,4,7,PIT,Punt,Fair Catch,42333.0,45150,7,7,43.0,0.0,43,82,2019,10,11/10/2019,16:25:00,PIT,LA,4.78,L,L,,,N
2136,2019111009,2353,"(1:31) (Punt formation) J.Hekker punts 55 yards to PIT 20, Center-J.McQuaide, fair catch by R.Switzer.",2,4,10,LA,Punt,Fair Catch,38815.0,44946,14,7,55.0,0.0,55,35,2019,10,11/10/2019,16:25:00,PIT,LA,4.77,C,C,,,N
2137,2019111009,2451,"(1:09) (Punt formation) J.Berry punts 59 yards to LA 16, Center-K.Canaday. J.Natson to LA 34 for 18 yards (T.Matakevich, A.Chickillo).",2,4,5,PIT,Punt,Return,42333.0,45150,14,7,59.0,18.0,41,85,2019,10,11/10/2019,16:25:00,PIT,LA,4.19,C,C,R,C,N
2138,2019111009,3177,"(9:45) (Punt formation) J.Berry punts 41 yards to LA 20, Center-K.Canaday, fair catch by J.Natson.",3,4,18,PIT,Punt,Fair Catch,42333.0,45150,14,7,41.0,0.0,41,49,2019,10,11/10/2019,16:25:00,PIT,LA,4.52,C,C,,,N
2139,2019111009,3979,"(12:59) (Punt formation) J.Hekker punts 56 yards to PIT 6, Center-J.McQuaide. R.Switzer to PIT 5 for -1 yards (T.Howard).",4,4,2,LA,Punt,Return,38815.0,44946,14,10,56.0,-1.0,57,48,2019,10,11/10/2019,16:25:00,PIT,LA,4.55,C,C,,,N
2140,2019111009,4114,"(10:57) (Punt formation) J.Hekker punts 51 yards to PIT 11, Center-J.McQuaide. D.Johnson to PIT 25 for 14 yards (J.Mundt).",4,4,4,LA,Punt,Return,38815.0,47849,14,12,51.0,14.0,37,48,2019,10,11/10/2019,16:25:00,PIT,LA,3.35,L,L,R,R,N
2141,2019111010,1562,"(6:45) (Punt formation) B.Colquitt punts 53 yards to DAL 17, Center-A.Cutting. T.Austin to DAL 17 for no gain (M.Boone).",2,4,7,MIN,Punt,Return,34723.0,39954,7,14,53.0,0.0,53,40,2019,10,11/10/2019,20:20:00,DAL,MIN,4.66,C,C,,,N
2142,2019111010,4195,"(:24) (Punt formation) B.Colquitt punts 44 yards to DAL 46, Center-A.Cutting, fair catch by T.Austin.",4,4,14,MIN,Punt,Fair Catch,34723.0,39954,24,28,44.0,0.0,44,20,2019,10,11/10/2019,20:20:00,DAL,MIN,4.3,R,R,,,N
2143,2019111100,904,"(:40) M.Dickson punts 43 yards to SF 24, Center-T.Ott. R.James Jr. to SF 26 for 2 yards (C.Barton).",1,4,6,SEA,Punt,Return,46218.0,46309,10,0,43.0,2.0,41,77,2019,10,11/11/2019,20:15:00,SF,SEA,5.15,C,C,,,N
2144,2019111100,1796,"(1:59) M.Wishnowsky punts 38 yards to SEA 41, Center-K.Nelson. T.Lockett pushed ob at SF 39 for 20 yards (J.Tartt).",2,4,14,SF,Punt,Return,47893.0,42412,10,7,38.0,20.0,18,89,2019,10,11/11/2019,20:15:00,SF,SEA,3.44,C,C,C,L,N
2145,2019111400,129,"(13:30) (Punt formation) J.Berry punts 54 yards to CLE 24, Center-K.Canaday. D.Hilliard to CLE 35 for 11 yards (O.Adeniyi). PIT-O.Adeniyi was injured during the play. He is Out.",1,4,10,PIT,Punt,Return,42333.0,46506,0,0,54.0,11.0,43,88,2019,11,11/14/2019,20:20:00,CLE,PIT,4.79,L,L,R,R,N
2146,2019111400,974,"(1:36) (Punt formation) J.Berry punts 39 yards to CLE 18, Center-K.Canaday. D.Hilliard to CLE 23 for 5 yards (T.Matakevich).",1,4,1,PIT,Punt,Return,42333.0,46506,7,0,39.0,5.0,34,67,2019,11,11/14/2019,20:20:00,CLE,PIT,4.77,L,L,R,R,N
2147,2019111400,1064,"(:40) J.Gillan punts 59 yards to PIT 12, Center-C.Hughlett. D.Johnson to PIT 22 for 10 yards (S.Redwine). PIT-D.Johnson was injured during the play. His return is Probable.",1,4,4,CLE,Punt,Return,48139.0,47849,7,0,59.0,10.0,49,39,2019,11,11/14/2019,20:20:00,CLE,PIT,5.15,R,R,C,C,N
2148,2019111400,2710,"(8:18) (Punt formation) J.Gillan punts 32 yards to PIT 13, Center-C.Hughlett, fair catch by D.Johnson.",3,4,6,CLE,Punt,Fair Catch,48139.0,47849,14,0,32.0,0.0,32,55,2019,11,11/14/2019,20:20:00,CLE,PIT,4.18,R,R,,,A
2149,2019111400,4442,"(1:47) (Punt formation) J.Gillan punts 28 yards to PIT 11, Center-C.Hughlett, fair catch by C.Sutton.",4,4,12,CLE,Punt,Fair Catch,48139.0,44906,21,7,28.0,0.0,28,71,2019,11,11/14/2019,20:20:00,CLE,PIT,4.48,C,C,,,A
2150,2019111700,1015,"(:10) (Punt formation) B.Anger punts 35 yards to BAL 10, Center-J.Weeks, fair catch by D.Thomas.",1,4,3,HOU,Punt,Fair Catch,38600.0,41353,0,0,35.0,0.0,35,55,2019,11,11/17/2019,13:00:00,BAL,HOU,4.19,L,L,,,A
2151,2019111700,1558,"(6:47) (Punt formation) B.Anger punts 36 yards to BAL 26, Center-J.Weeks. D.Thomas to BAL 30 for 4 yards (Z.Cunningham; B.Scarlett).",2,4,15,HOU,Punt,Return,38600.0,41353,7,0,36.0,4.0,32,48,2019,11,11/17/2019,13:00:00,BAL,HOU,3.65,C,C,C,C,N
2152,2019111701,806,"(1:18) (Punt formation) M.Palardy punts 57 yards to ATL 22, Center-J.Jansen. K.Barner for 78 yards, TOUCHDOWN.",1,4,19,CAR,Punt,Return,42098.0,40130,0,3,57.0,78.0,-21,89,2019,11,11/17/2019,13:00:00,CAR,ATL,4.53,C,C,C,L,N
2153,2019111701,3056,"(2:56) (Pass formation) R.Allen punts 32 yards to CAR 9, Center-J.Harris, fair catch by D.Moore.",3,4,18,ATL,Punt,Fair Catch,40437.0,46093,0,26,32.0,0.0,32,69,2019,11,11/17/2019,13:00:00,CAR,ATL,3.91,L,C,,,A
2154,2019111701,4097,"(2:00) R.Allen punts 50 yards to CAR 29, Center-J.Harris. D.Moore to CAR 35 for 6 yards (J.Grace; S.Neasman).",4,4,3,ATL,Punt,Return,40437.0,46093,3,29,50.0,6.0,44,89,2019,11,11/17/2019,13:00:00,CAR,ATL,4.37,R,R,C,C,N
2155,2019111702,360,"(11:37) C.Jones punts 48 yards to DET 37, Center-L.Ladouceur. J.Agnew to DET 47 for 10 yards (D.Thompson). PENALTY on DET-C.Moore, Illegal Block Above the Waist, 10 yards, enforced at DET 40.",1,4,9,DAL,Punt,Return,38138.0,44978,7,0,48.0,3.0,55,25,2019,11,11/17/2019,13:00:00,DET,DAL,4.56,L,L,R,R,N
2156,2019111702,499,"(10:01) S.Martin punts 52 yards to DAL 12, Center-D.Muhlbach. T.Austin to DAL 14 for 2 yards (D.Virgin).",1,4,4,DET,Punt,Return,40113.0,39954,7,0,52.0,2.0,50,74,2019,11,11/17/2019,13:00:00,DET,DAL,4.43,R,R,C,C,N
2157,2019111702,987,"(1:28) S.Martin punts 41 yards to DAL 30, Center-D.Muhlbach, fair catch by T.Austin.",1,4,6,DET,Punt,Fair Catch,40113.0,39954,7,3,41.0,0.0,41,81,2019,11,11/17/2019,13:00:00,DET,DAL,3.72,L,L,,,N
2158,2019111702,1322,"(12:43) S.Martin punts 57 yards to DAL 23, Center-D.Muhlbach. T.Austin to DAL 17 for -6 yards (M.Killebrew). PENALTY on DAL-J.Jones, Offensive Holding, 10 yards, enforced at DAL 25.",2,4,15,DET,Punt,Return,40113.0,39954,7,10,57.0,0.0,65,30,2019,11,11/17/2019,13:00:00,DET,DAL,4.64,R,R,R,R,N
2159,2019111702,2080,"(1:56) S.Martin punts 52 yards to DAL 17, Center-D.Muhlbach, fair catch by T.Austin.",2,4,9,DET,Punt,Fair Catch,40113.0,39954,14,17,52.0,0.0,52,41,2019,11,11/17/2019,13:00:00,DET,DAL,4.79,R,R,,,N
2160,2019111702,4112,"(3:52) C.Jones punts 26 yards to DET 14, Center-L.Ladouceur, fair catch by M.Hall.",4,4,9,DAL,Punt,Fair Catch,38138.0,44074,27,35,26.0,0.0,26,50,2019,11,11/17/2019,13:00:00,DET,DAL,4.45,R,R,,,A
2161,2019111703,307,"(10:06) (Punt formation) R.Sanchez punts 43 yards to 50, Center-L.Rhodes. D.Westbrook to 50 for no gain (A.Walker, Z.Franklin). PENALTY on JAX-A.Wingard, Offensive Holding, 10 yards, enforced at 50.",1,4,10,IND,Punt,Return,45153.0,44923,0,0,43.0,0.0,53,103,2019,11,11/17/2019,13:00:00,IND,JAX,4.0,L,L,R,R,N
2162,2019111703,963,"(12:47) (Punt formation) L.Cooke punts 48 yards to IND 22, Center-M.Orzech. C.Rogers ran ob at IND 30 for 8 yards (J.Wilson).",2,4,17,JAX,Punt,Return,46316.0,43556,7,7,48.0,8.0,40,80,2019,11,11/17/2019,13:00:00,IND,JAX,4.7,L,L,R,R,N
2163,2019111703,1315,"(6:19) (Punt formation) L.Cooke punts 47 yards to IND 19, Center-M.Orzech. C.Rogers to IND 20 for 1 yard (B.Watson).",2,4,1,JAX,Punt,Return,46316.0,43556,10,7,47.0,1.0,46,76,2019,11,11/17/2019,13:00:00,IND,JAX,3.26,C,C,,,N
2164,2019111703,1515,"(3:14) (Punt formation) L.Cooke punts 48 yards to IND 15, Center-M.Orzech, fair catch by C.Rogers.",2,4,7,JAX,Punt,Fair Catch,46316.0,43556,10,7,48.0,0.0,48,73,2019,11,11/17/2019,13:00:00,IND,JAX,4.31,R,R,,,N
2165,2019111703,1735,"(1:04) (Punt formation) R.Sanchez punts 44 yards to JAX 33, Center-L.Rhodes, fair catch by D.Westbrook. PENALTY on JAX-D.Payne, Offensive Holding, 10 yards, enforced at JAX 33.",2,4,12,IND,Punt,Fair Catch,45153.0,44923,10,7,44.0,0.0,54,33,2019,11,11/17/2019,13:00:00,IND,JAX,4.69,C,C,,,N
2166,2019111703,3457,"(9:15) (Punt formation) L.Cooke punts 47 yards to IND 12, Center-M.Orzech, fair catch by C.Rogers.",4,4,7,JAX,Punt,Fair Catch,46316.0,43556,31,7,47.0,0.0,47,51,2019,11,11/17/2019,13:00:00,IND,JAX,4.66,C,C,,,N
2167,2019111704,321,"(9:59) (Punt formation) M.Haack punts 45 yards to BUF 44, Center-T.Pepper. A.Roberts to MIA 42 for 14 yards (D.Smythe).",1,4,8,MIA,Punt,Return,45296.0,35527,0,3,45.0,14.0,31,21,2019,11,11/17/2019,13:00:00,MIA,BUF,3.3,C,C,L,C,N
2168,2019111704,1179,"(11:14) (Punt formation) M.Haack punts 42 yards to BUF 33, Center-T.Pepper. A.Roberts to BUF 35 for 2 yards (J.Baker).",2,4,9,MIA,Punt,Return,45296.0,35527,0,13,42.0,2.0,40,85,2019,11,11/17/2019,13:00:00,MIA,BUF,4.0,C,C,,,N
2169,2019111704,1594,"(5:44) (Punt formation) C.Bojorquez punts 51 yards to MIA 32, Center-R.Ferguson, fair catch by M.Sherels.",2,4,11,BUF,Punt,Fair Catch,46903.0,36071,0,16,51.0,0.0,51,27,2019,11,11/17/2019,13:00:00,MIA,BUF,5.03,C,C,,,N
2170,2019111704,2210,"(:55) (Punt formation) C.Bojorquez punts 36 yards to MIA 36, Center-R.Ferguson, fair catch by M.Sherels.",2,4,7,BUF,Punt,Fair Catch,46903.0,36071,14,23,36.0,0.0,36,38,2019,11,11/17/2019,13:00:00,MIA,BUF,4.93,C,C,,,N
2171,2019111704,2878,"(4:51) (Punt formation) M.Haack punts 59 yards to BUF 7, Center-T.Pepper. A.Roberts to BUF 12 for 5 yards (W.Aikens).",3,4,13,MIA,Punt,Return,45296.0,35527,14,30,59.0,5.0,54,76,2019,11,11/17/2019,13:00:00,MIA,BUF,4.67,R,C,C,C,N
2172,2019111704,2967,"(3:29) (Punt formation) C.Bojorquez punts 46 yards to MIA 35, Center-R.Ferguson, fair catch by M.Sherels.",3,4,3,BUF,Punt,Fair Catch,46903.0,36071,14,30,46.0,0.0,46,29,2019,11,11/17/2019,13:00:00,MIA,BUF,4.66,C,C,,,N
2173,2019111704,4167,"(2:09) (Punt formation) C.Bojorquez punts 49 yards to MIA 40, Center-R.Ferguson, fair catch by M.Sherels.",4,4,3,BUF,Punt,Fair Catch,46903.0,36071,20,37,49.0,0.0,49,99,2019,11,11/17/2019,13:00:00,MIA,BUF,5.04,C,C,,,N
2174,2019111705,308,"(10:10) B.Colquitt punts 46 yards to DEN 20, Center-A.Cutting, fair catch by D.Spencer.",1,4,1,MIN,Punt,Fair Catch,34723.0,42051,0,3,46.0,0.0,46,44,2019,11,11/17/2019,13:00:00,MIN,DEN,5.02,R,R,,,N
2175,2019111705,491,"(7:08) B.Colquitt punts 37 yards to DEN 10, Center-A.Cutting, fair catch by D.Spencer.",1,4,2,MIN,Punt,Fair Catch,34723.0,42051,0,3,37.0,0.0,37,63,2019,11,11/17/2019,13:00:00,MIN,DEN,4.54,C,C,,,A
2176,2019111705,877,"(2:34) B.Colquitt punts 48 yards to DEN 31, Center-A.Cutting, fair catch by D.Spencer. Penalty on DEN-J.Attaochu, Running Into the Kicker, declined.",1,4,21,MIN,Punt,Fair Catch,34723.0,42051,0,10,48.0,0.0,48,31,2019,11,11/17/2019,13:00:00,MIN,DEN,5.02,R,R,,,N
2177,2019111705,1377,"(8:37) B.Colquitt punts 52 yards to DEN 16, Center-A.Cutting, fair catch by D.Spencer.",2,4,14,MIN,Punt,Fair Catch,34723.0,42051,0,17,52.0,0.0,52,78,2019,11,11/17/2019,13:00:00,MIN,DEN,4.59,C,C,,,N
2178,2019111706,425,"(8:01) B.Pinion punts 45 yards to NO 24, Center-Z.Triner. A.Kamara to NO 24 for no gain (R.Smith).",1,4,4,TB,Punt,Return,42508.0,44879,0,3,45.0,0.0,45,41,2019,11,11/17/2019,13:00:00,TB,NO,4.74,R,R,,,N
